order_id,customer_id,order_date,order_amount_inr,category,payment_method,is_discount_used
ORD_370086,CUST_1273,2026-06-16,850.84,Electronics,UPI,0
ORD_159980,CUST_1273,2026-08-12,535.35,Books,Debit Card,1
ORD_524861,CUST_1274,2025-10-27,680.33,Apparel,Credit Card,0
ORD_955938,CUST_1274,2026-05-02,650.75,Electronics,Credit Card,0
ORD_327997,CUST_1274,2026-05-28,835.47,Electronics,Credit Card,0
ORD_546742,CUST_1274,2026-08-14,296.72,Beauty,UPI,0
ORD_869822,CUST_1274,2026-07-16,287.21,Beauty,UPI,1
ORD_299330,CUST_1274,2026-01-22,1895.5,Apparel,Credit Card,1
ORD_427597,CUST_1275,2025-11-09,2824.93,Books,UPI,0
ORD_909797,CUST_1275,2026-06-30,854.22,Apparel,Debit Card,0
ORD_738172,CUST_1275,2026-08-21,3055.75,Home & Kitchen,Credit Card,0
ORD_624261,CUST_1275,2025-06-10,1343.68,Electronics,UPI,0
ORD_987921,CUST_1275,2025-06-26,2031.49,Beauty,UPI,0
ORD_114126,CUST_1275,2025-09-03,247.51,Beauty,Debit Card,0
ORD_498471,CUST_1276,2025-12-13,1744.08,Beauty,Debit Card,1
ORD_265043,CUST_1276,2025-06-04,4653.75,Home & Kitchen,UPI,1
ORD_992008,CUST_1276,2025-08-05,1184.14,Electronics,COD,0
ORD_563609,CUST_1276,2026-05-09,1057.96,Apparel,UPI,1
ORD_466204,CUST_1276,2026-04-15,2887.08,Apparel,Credit Card,1
ORD_250853,CUST_1277,2025-08-13,591.47,Books,COD,0
ORD_117669,CUST_1277,2026-07-15,1339.91,Books,Debit Card,0
ORD_675100,CUST_1277,2025-12-05,1071.75,Electronics,COD,1
ORD_329707,CUST_1277,2026-07-03,932.02,Home & Kitchen,COD,1
ORD_712233,CUST_1277,2025-09-23,1037.7,Beauty,Credit Card,1
ORD_971217,CUST_1277,2025-06-14,401.05,Home & Kitchen,Credit Card,1
ORD_247733,CUST_1277,2026-04-20,693.72,Electronics,COD,1
ORD_309304,CUST_1277,2025-09-20,713.71,Books,UPI,0
ORD_769800,CUST_1277,2026-04-20,699.64,Books,Debit Card,1
ORD_130531,CUST_1278,2026-02-08,5178.78,Home & Kitchen,Credit Card,1
ORD_783753,CUST_1278,2025-07-31,1752.85,Electronics,UPI,0
ORD_155486,CUST_1278,2026-06-14,4008.78,Electronics,Debit Card,0
ORD_406172,CUST_1278,2025-10-10,363.29,Home & Kitchen,COD,0
ORD_342721,CUST_1278,2026-07-25,402.35,Home & Kitchen,UPI,0
ORD_943224,CUST_1278,2025-09-03,2120.08,Electronics,Debit Card,0
ORD_196950,CUST_1278,2026-05-17,1935.34,Home & Kitchen,UPI,0
ORD_821927,CUST_1279,2025-07-21,416.01,Electronics,Debit Card,0
ORD_577432,CUST_1279,2026-01-21,307.23,Books,Credit Card,0
ORD_521280,CUST_1279,2025-09-28,613.62,Books,UPI,0
ORD_409257,CUST_1279,2026-03-14,3299.98,Electronics,Credit Card,0
ORD_130653,CUST_1279,2026-01-04,911.73,Books,UPI,1
ORD_880305,CUST_1280,2025-11-12,910.42,Books,Credit Card,0
ORD_445535,CUST_1280,2025-06-01,290.48,Apparel,Debit Card,0
ORD_928667,CUST_1281,2025-06-12,915.75,Beauty,Credit Card,0
ORD_680985,CUST_1281,2026-01-25,724.57,Apparel,UPI,1
ORD_280160,CUST_1282,2026-01-13,1507.16,Home & Kitchen,Debit Card,1
ORD_301466,CUST_1282,2026-06-25,206.77,Books,Debit Card,1
ORD_445173,CUST_1283,2026-03-01,207.99,Apparel,Credit Card,1
ORD_912353,CUST_1283,2026-07-02,1105.68,Books,Debit Card,0
ORD_321668,CUST_1283,2026-06-22,3866.33,Beauty,Debit Card,1
ORD_462205,CUST_1283,2026-03-01,542.68,Beauty,UPI,1
ORD_178343,CUST_1284,2025-10-06,553.92,Home & Kitchen,Credit Card,1
ORD_409150,CUST_1284,2025-09-16,778.23,Apparel,Debit Card,1
ORD_395625,CUST_1285,2025-09-01,1303.0,Apparel,Debit Card,0
ORD_692520,CUST_1285,2026-01-23,240.2,Books,COD,1
ORD_187695,CUST_1285,2025-06-19,799.32,Apparel,Debit Card,1
ORD_581995,CUST_1285,2025-07-31,227.18,Books,COD,0
ORD_456092,CUST_1286,2026-02-07,2962.43,Home & Kitchen,UPI,1
ORD_173601,CUST_1286,2025-11-25,2845.02,Apparel,UPI,0
ORD_221173,CUST_1286,2025-07-17,399.78,Electronics,COD,1
ORD_527499,CUST_1287,2025-08-02,1224.74,Electronics,Credit Card,0
ORD_454824,CUST_1287,2026-06-01,2065.54,Books,Debit Card,1
ORD_776503,CUST_1287,2026-07-10,3195.2,Books,Credit Card,0
ORD_675657,CUST_1287,2025-11-25,962.24,Beauty,COD,0
ORD_671920,CUST_1287,2026-06-05,1604.58,Apparel,Debit Card,0
ORD_804172,CUST_1287,2026-01-05,240.56,Apparel,UPI,1
ORD_817167,CUST_1287,2025-07-17,2170.8,Apparel,COD,0
ORD_721839,CUST_1287,2025-11-18,2894.9,Apparel,COD,1
ORD_639775,CUST_1287,2026-04-22,841.63,Electronics,UPI,0
ORD_481784,CUST_1287,2026-02-04,2712.51,Electronics,COD,0
ORD_449760,CUST_1288,2026-01-07,1061.8,Electronics,Debit Card,0
ORD_396177,CUST_1288,2025-11-05,721.7,Home & Kitchen,Debit Card,0
ORD_970822,CUST_1288,2025-08-11,824.83,Books,UPI,0
ORD_237046,CUST_1288,2025-10-18,2855.01,Beauty,Credit Card,1
ORD_424888,CUST_1288,2026-05-30,341.79,Books,Credit Card,1
ORD_789746,CUST_1288,2026-01-14,489.65,Home & Kitchen,COD,0
ORD_347174,CUST_1289,2025-07-07,614.63,Beauty,Credit Card,0
ORD_449379,CUST_1289,2026-01-29,8981.16,Home & Kitchen,Debit Card,1
ORD_807161,CUST_1289,2026-04-04,3480.2,Home & Kitchen,COD,1
ORD_529791,CUST_1289,2025-12-14,1161.32,Beauty,COD,1
ORD_711781,CUST_1289,2025-10-01,2493.98,Home & Kitchen,Debit Card,1
ORD_267071,CUST_1289,2025-12-25,409.45,Home & Kitchen,UPI,0
ORD_655943,CUST_1289,2025-07-02,5085.63,Books,Debit Card,0
ORD_818590,CUST_1289,2025-12-29,1001.46,Home & Kitchen,UPI,0
ORD_174176,CUST_1290,2025-08-19,689.56,Electronics,Debit Card,1
ORD_279340,CUST_1290,2026-08-14,429.05,Electronics,Credit Card,0
ORD_218368,CUST_1290,2025-10-22,800.66,Books,Debit Card,1
ORD_422038,CUST_1290,2026-02-25,8340.66,Books,Debit Card,0
ORD_224078,CUST_1290,2026-05-02,5188.61,Electronics,COD,0
ORD_916480,CUST_1291,2026-03-30,946.23,Books,UPI,0
ORD_444087,CUST_1291,2025-06-15,770.8,Home & Kitchen,COD,0
ORD_618855,CUST_1291,2026-06-13,499.91,Beauty,UPI,0
ORD_726087,CUST_1291,2026-01-31,4384.99,Home & Kitchen,UPI,1
ORD_445182,CUST_1292,2026-08-12,4125.71,Books,Debit Card,1
ORD_813628,CUST_1292,2026-02-28,1560.19,Books,UPI,0
ORD_394065,CUST_1292,2025-10-17,2070.33,Apparel,Debit Card,0
ORD_122063,CUST_1292,2026-06-16,4882.58,Apparel,Debit Card,0
ORD_372409,CUST_1293,2025-06-08,1080.79,Beauty,UPI,1
ORD_732295,CUST_1293,2025-06-25,3804.53,Books,Debit Card,0
ORD_370628,CUST_1293,2025-12-02,447.62,Beauty,UPI,0
ORD_355540,CUST_1293,2025-08-23,2187.0,Electronics,COD,1
ORD_419118,CUST_1294,2026-08-04,3003.37,Books,COD,1
ORD_759292,CUST_1294,2026-05-29,1767.08,Books,Debit Card,0
ORD_565899,CUST_1294,2025-06-15,861.53,Beauty,Debit Card,0
ORD_487688,CUST_1294,2026-04-05,1015.51,Electronics,UPI,1
ORD_651556,CUST_1295,2026-02-10,681.16,Electronics,Credit Card,0
ORD_805790,CUST_1295,2025-06-02,694.24,Apparel,UPI,0
ORD_909716,CUST_1295,2026-05-04,1815.25,Electronics,COD,0
ORD_494718,CUST_1296,2025-07-19,2649.38,Apparel,UPI,1
ORD_433838,CUST_1296,2025-11-22,755.9,Beauty,Debit Card,1
ORD_215018,CUST_1297,2025-11-12,302.88,Electronics,Credit Card,0
ORD_679054,CUST_1297,2026-03-09,1231.01,Apparel,Debit Card,1
ORD_231401,CUST_1298,2025-10-26,892.2,Books,UPI,1
ORD_679897,CUST_1298,2025-10-25,598.01,Beauty,Credit Card,0
ORD_554926,CUST_1298,2025-11-21,463.5,Electronics,COD,0
ORD_556120,CUST_1298,2026-02-14,3029.94,Beauty,COD,1
ORD_663616,CUST_1299,2025-11-13,989.54,Home & Kitchen,Debit Card,0
ORD_180722,CUST_1299,2026-06-29,1254.42,Home & Kitchen,Debit Card,0
ORD_949228,CUST_1299,2026-01-10,683.3,Books,UPI,0
ORD_845569,CUST_1299,2025-09-28,1070.05,Electronics,COD,0
ORD_331572,CUST_1299,2026-06-30,2391.31,Apparel,COD,0
ORD_955817,CUST_1300,2025-09-17,1195.77,Home & Kitchen,Credit Card,0
ORD_674388,CUST_1300,2026-01-29,1411.73,Apparel,Debit Card,1
ORD_959222,CUST_1300,2025-06-23,238.7,Home & Kitchen,COD,0
ORD_490659,CUST_1300,2026-04-07,561.53,Apparel,Debit Card,1
ORD_321516,CUST_1301,2025-07-13,490.73,Electronics,Credit Card,1
ORD_479346,CUST_1301,2026-02-15,1768.43,Books,Debit Card,0
ORD_695017,CUST_1302,2026-05-08,1596.19,Home & Kitchen,Debit Card,0
ORD_752619,CUST_1302,2026-01-13,1122.88,Electronics,Credit Card,1
ORD_932440,CUST_1302,2025-12-31,2268.72,Books,Debit Card,1
ORD_725638,CUST_1303,2025-07-03,248.2,Beauty,UPI,1
ORD_842691,CUST_1303,2026-05-03,1921.99,Apparel,Debit Card,1
ORD_119659,CUST_1303,2025-11-19,2133.33,Electronics,UPI,0
ORD_148791,CUST_1303,2025-12-05,1029.24,Home & Kitchen,COD,1
ORD_383071,CUST_1303,2026-03-03,931.3,Beauty,Credit Card,0
ORD_486060,CUST_1303,2025-12-30,708.58,Home & Kitchen,Debit Card,0
ORD_518318,CUST_1303,2025-10-08,2186.8,Beauty,COD,1
ORD_212035,CUST_1304,2025-09-10,795.28,Electronics,Credit Card,0
ORD_440526,CUST_1304,2026-01-08,1869.23,Beauty,Debit Card,1
ORD_469561,CUST_1304,2026-01-21,2645.3,Electronics,UPI,0
ORD_622797,CUST_1304,2026-06-28,479.77,Books,Debit Card,0
ORD_461013,CUST_1304,2026-05-08,995.04,Books,COD,1
ORD_829672,CUST_1304,2025-11-21,2423.38,Beauty,Debit Card,0
ORD_896787,CUST_1304,2025-06-26,467.89,Books,Debit Card,0
ORD_536841,CUST_1304,2026-07-24,506.71,Home & Kitchen,COD,0
ORD_484467,CUST_1305,2025-09-19,1191.34,Apparel,UPI,1
ORD_992135,CUST_1305,2026-02-17,1183.16,Apparel,Credit Card,1
ORD_306935,CUST_1305,2025-06-20,1003.82,Books,UPI,0
ORD_565787,CUST_1305,2025-12-25,540.48,Home & Kitchen,Credit Card,0
ORD_444352,CUST_1305,2025-07-03,2053.27,Books,Debit Card,0
ORD_650613,CUST_1306,2025-08-09,404.04,Apparel,COD,1
ORD_736972,CUST_1306,2026-04-13,945.02,Electronics,UPI,0
ORD_695446,CUST_1307,2026-04-29,1516.42,Books,UPI,0
ORD_613676,CUST_1307,2026-07-23,1430.87,Books,UPI,0
ORD_929027,CUST_1307,2026-07-07,507.61,Apparel,Credit Card,1
ORD_209599,CUST_1307,2025-10-27,294.89,Electronics,Credit Card,0
ORD_212557,CUST_1308,2026-01-19,1108.33,Home & Kitchen,Credit Card,1
ORD_726549,CUST_1308,2025-07-16,2128.91,Books,Debit Card,0
ORD_699067,CUST_1308,2026-06-16,1965.74,Apparel,Debit Card,1
ORD_689643,CUST_1308,2025-11-22,355.43,Home & Kitchen,Credit Card,0
ORD_777178,CUST_1308,2026-01-25,807.47,Books,Credit Card,0
ORD_409181,CUST_1309,2026-05-01,2694.52,Apparel,COD,1
ORD_484474,CUST_1310,2025-09-03,3033.64,Beauty,Debit Card,0
ORD_776542,CUST_1310,2026-05-27,279.91,Electronics,Debit Card,0
ORD_557291,CUST_1310,2026-08-15,458.19,Home & Kitchen,COD,1
ORD_374535,CUST_1311,2026-02-09,1189.26,Electronics,UPI,1
ORD_873360,CUST_1311,2025-06-13,1468.93,Electronics,Debit Card,1
ORD_790200,CUST_1311,2026-02-27,1246.56,Home & Kitchen,UPI,0
ORD_768301,CUST_1311,2025-10-12,3019.96,Beauty,Debit Card,0
ORD_644611,CUST_1311,2025-09-11,481.89,Apparel,Credit Card,1
ORD_737703,CUST_1311,2025-12-06,1940.35,Electronics,Credit Card,1
ORD_220035,CUST_1311,2025-12-05,382.48,Books,Debit Card,0
ORD_884516,CUST_1311,2026-05-17,6723.74,Apparel,COD,0
ORD_651741,CUST_1311,2026-05-15,479.73,Apparel,Debit Card,1
ORD_718943,CUST_1312,2025-11-25,825.28,Beauty,Debit Card,0
ORD_516968,CUST_1312,2025-09-15,217.57,Electronics,UPI,1
ORD_944355,CUST_1313,2026-01-07,1603.63,Books,COD,0
ORD_669955,CUST_1313,2026-02-07,2111.77,Beauty,UPI,1
ORD_157560,CUST_1313,2026-06-11,1721.87,Home & Kitchen,Debit Card,0
ORD_326812,CUST_1314,2025-10-10,1171.02,Beauty,UPI,0
ORD_846256,CUST_1314,2025-11-15,371.31,Apparel,COD,1
ORD_383083,CUST_1314,2025-07-31,1955.33,Apparel,Credit Card,0
ORD_673936,CUST_1314,2025-06-20,464.39,Books,Debit Card,1
ORD_157207,CUST_1314,2025-12-23,1119.52,Home & Kitchen,UPI,1
ORD_210573,CUST_1314,2026-07-16,2407.66,Electronics,Credit Card,0
ORD_624344,CUST_1315,2026-01-12,1446.21,Books,Debit Card,0
ORD_120505,CUST_1315,2026-07-15,878.6,Electronics,UPI,0
ORD_426380,CUST_1315,2026-04-02,370.51,Electronics,Credit Card,1
ORD_301225,CUST_1315,2026-04-17,435.48,Books,Credit Card,0
ORD_362063,CUST_1315,2025-11-19,1835.07,Apparel,UPI,0
ORD_387181,CUST_1316,2025-11-15,1485.44,Electronics,UPI,1
ORD_461317,CUST_1316,2026-07-12,572.9,Home & Kitchen,Debit Card,1
ORD_295543,CUST_1316,2025-12-09,2231.22,Apparel,Credit Card,0
ORD_692890,CUST_1316,2026-02-20,3124.31,Electronics,Debit Card,0
ORD_492544,CUST_1317,2026-06-12,2033.66,Books,Credit Card,1
ORD_951246,CUST_1317,2026-04-10,2184.26,Electronics,UPI,1
ORD_320511,CUST_1317,2026-01-29,1620.74,Beauty,Credit Card,0
ORD_496681,CUST_1317,2025-10-30,3305.09,Books,UPI,0
ORD_390042,CUST_1317,2026-06-19,4336.62,Beauty,Credit Card,0
ORD_870448,CUST_1318,2026-05-31,2700.84,Books,UPI,1
ORD_886678,CUST_1318,2026-08-08,1325.44,Home & Kitchen,COD,0
ORD_396751,CUST_1318,2026-05-10,1585.0,Home & Kitchen,Debit Card,1
ORD_496907,CUST_1318,2026-03-30,3499.1,Electronics,Debit Card,1
ORD_259876,CUST_1319,2025-12-05,1303.5,Beauty,Credit Card,1
ORD_163146,CUST_1319,2025-11-01,1166.76,Books,Debit Card,1
ORD_639707,CUST_1319,2025-12-19,531.67,Books,Credit Card,0
ORD_244535,CUST_1319,2025-09-10,994.11,Electronics,UPI,0
ORD_451206,CUST_1319,2026-06-04,507.5,Apparel,Credit Card,1
ORD_781132,CUST_1319,2026-04-27,1801.16,Books,UPI,1
ORD_212099,CUST_1320,2025-10-13,1065.55,Beauty,Credit Card,0
ORD_277171,CUST_1320,2025-06-03,1384.65,Home & Kitchen,COD,0
ORD_767567,CUST_1320,2025-06-03,1041.4,Electronics,Credit Card,0
ORD_395863,CUST_1320,2025-07-04,1122.84,Home & Kitchen,UPI,0
ORD_372204,CUST_1320,2026-02-12,2724.7,Beauty,COD,0
ORD_788649,CUST_1320,2026-03-11,1183.72,Home & Kitchen,COD,1
ORD_958547,CUST_1320,2025-11-23,1902.36,Electronics,Credit Card,1
ORD_383590,CUST_1320,2026-03-19,1571.79,Home & Kitchen,UPI,0
ORD_215042,CUST_1321,2026-08-09,235.61,Home & Kitchen,Debit Card,0
ORD_490069,CUST_1321,2025-09-17,1709.88,Apparel,Debit Card,0
ORD_635244,CUST_1321,2026-04-08,2795.18,Home & Kitchen,Debit Card,0
ORD_429738,CUST_1321,2025-08-09,1092.31,Home & Kitchen,UPI,0
ORD_738210,CUST_1321,2025-06-03,2324.9,Home & Kitchen,Credit Card,1
ORD_138311,CUST_1321,2025-10-12,1671.83,Beauty,Debit Card,1
ORD_796084,CUST_1322,2025-06-14,751.51,Beauty,COD,1
ORD_959771,CUST_1322,2026-07-18,2409.84,Home & Kitchen,Credit Card,0
ORD_582898,CUST_1322,2025-06-27,2436.54,Beauty,Debit Card,1
ORD_473690,CUST_1322,2026-02-14,802.5,Electronics,COD,1
ORD_777551,CUST_1322,2025-10-11,4930.81,Apparel,Credit Card,0
ORD_769764,CUST_1322,2026-06-26,1834.65,Books,COD,0
ORD_102019,CUST_1322,2025-07-18,1368.67,Beauty,Credit Card,1
ORD_816704,CUST_1323,2026-03-04,1082.66,Electronics,UPI,1
ORD_732549,CUST_1323,2025-08-06,4508.36,Beauty,UPI,0
ORD_885566,CUST_1323,2025-10-27,3011.42,Books,Credit Card,0
ORD_626657,CUST_1323,2026-07-01,3388.77,Home & Kitchen,COD,0
ORD_135109,CUST_1323,2025-09-04,2048.17,Electronics,Credit Card,0
ORD_436564,CUST_1323,2026-01-21,2652.27,Electronics,COD,1
ORD_305338,CUST_1323,2026-04-04,552.94,Apparel,UPI,0
ORD_985978,CUST_1323,2025-09-26,4478.77,Home & Kitchen,Debit Card,0
ORD_375877,CUST_1323,2025-12-24,1984.5,Electronics,Debit Card,0
ORD_390431,CUST_1323,2025-12-02,890.81,Books,COD,0
ORD_715493,CUST_1323,2026-06-21,1982.51,Home & Kitchen,COD,1
ORD_460591,CUST_1324,2025-07-21,378.82,Apparel,COD,1
ORD_925177,CUST_1324,2025-11-03,2033.02,Electronics,COD,0
ORD_810293,CUST_1324,2026-02-19,2192.17,Apparel,Debit Card,0
ORD_308920,CUST_1324,2026-03-21,2053.18,Beauty,COD,0
ORD_446990,CUST_1324,2025-08-05,2656.61,Apparel,COD,0
ORD_648390,CUST_1324,2025-11-15,3180.34,Books,COD,0
ORD_609082,CUST_1325,2025-10-15,1494.39,Electronics,Debit Card,0
ORD_672403,CUST_1325,2025-06-07,3853.92,Home & Kitchen,UPI,0
ORD_408166,CUST_1325,2025-12-30,4667.21,Books,Debit Card,0
ORD_844026,CUST_1325,2026-02-03,912.3,Electronics,Credit Card,0
ORD_601616,CUST_1325,2025-06-04,1205.13,Home & Kitchen,Credit Card,0
ORD_600638,CUST_1326,2025-10-16,219.01,Electronics,UPI,0
ORD_283273,CUST_1327,2025-10-13,1146.11,Books,UPI,0
ORD_100015,CUST_1327,2025-09-02,1324.97,Books,Debit Card,1
ORD_147046,CUST_1327,2026-06-18,905.6,Books,Credit Card,0
ORD_538715,CUST_1328,2026-08-01,2011.68,Home & Kitchen,Credit Card,0
ORD_982604,CUST_1328,2026-05-08,2139.58,Beauty,Credit Card,0
ORD_139023,CUST_1328,2026-06-01,931.18,Beauty,UPI,0
ORD_591112,CUST_1328,2025-11-07,2088.5,Books,Credit Card,0
ORD_355931,CUST_1329,2026-02-08,644.09,Electronics,Debit Card,1
ORD_365808,CUST_1329,2026-03-16,827.17,Apparel,Credit Card,0
ORD_301664,CUST_1329,2025-10-10,1201.27,Beauty,UPI,1
ORD_631562,CUST_1330,2025-12-25,1755.62,Home & Kitchen,UPI,0
ORD_301081,CUST_1330,2025-11-22,1867.53,Beauty,Credit Card,0
ORD_323023,CUST_1330,2025-11-10,368.69,Electronics,Credit Card,0
ORD_601775,CUST_1330,2026-04-05,877.24,Beauty,COD,1
ORD_711628,CUST_1330,2025-06-06,2875.6,Books,UPI,0
ORD_965665,CUST_1330,2025-09-15,4886.02,Books,COD,0
ORD_862449,CUST_1330,2025-07-24,1420.75,Beauty,UPI,0
ORD_756228,CUST_1331,2026-03-27,1379.64,Books,COD,0
ORD_134512,CUST_1331,2025-12-26,570.27,Beauty,Credit Card,1
ORD_989825,CUST_1331,2026-08-20,639.9,Books,COD,1
ORD_362968,CUST_1332,2025-07-27,2160.81,Apparel,Credit Card,0
ORD_465212,CUST_1332,2025-07-05,583.68,Electronics,Debit Card,1
ORD_309485,CUST_1332,2026-02-10,1583.94,Home & Kitchen,UPI,0
ORD_109695,CUST_1332,2026-06-10,2516.48,Apparel,COD,0
ORD_619382,CUST_1332,2026-06-10,251.01,Apparel,COD,1
ORD_596733,CUST_1333,2025-09-14,1991.48,Books,Credit Card,1
ORD_126119,CUST_1333,2025-11-06,629.16,Home & Kitchen,COD,0
ORD_106553,CUST_1333,2026-05-22,1228.29,Home & Kitchen,Debit Card,0
ORD_527530,CUST_1333,2025-07-25,295.22,Beauty,COD,0
ORD_642057,CUST_1333,2025-10-24,457.43,Apparel,Debit Card,0
ORD_494836,CUST_1333,2025-10-12,816.97,Home & Kitchen,UPI,0
ORD_879331,CUST_1334,2026-03-05,2386.16,Books,Credit Card,0
ORD_320421,CUST_1334,2026-06-03,2146.68,Books,Debit Card,0
ORD_658088,CUST_1335,2025-12-13,2420.89,Books,Credit Card,0
ORD_676572,CUST_1335,2026-07-30,2430.41,Apparel,COD,0
ORD_297241,CUST_1335,2025-11-14,2204.7,Electronics,UPI,0
ORD_175028,CUST_1336,2025-09-02,311.28,Electronics,UPI,0
ORD_705599,CUST_1336,2025-11-10,2636.57,Electronics,Debit Card,1
ORD_219783,CUST_1336,2026-03-02,2981.85,Apparel,Debit Card,0
ORD_455884,CUST_1336,2025-08-26,683.53,Books,Debit Card,1
ORD_242290,CUST_1336,2026-07-29,232.8,Electronics,COD,0
ORD_450891,CUST_1336,2026-07-12,908.34,Books,Debit Card,1
ORD_560828,CUST_1336,2026-02-18,774.0,Books,Debit Card,0
ORD_248515,CUST_1337,2026-06-22,260.07,Electronics,Credit Card,0
ORD_653003,CUST_1337,2025-08-30,1497.39,Books,Debit Card,0
ORD_427660,CUST_1337,2025-08-22,936.42,Apparel,Credit Card,0
ORD_674839,CUST_1337,2025-10-08,4636.31,Home & Kitchen,Debit Card,0
ORD_201982,CUST_1337,2026-03-06,2118.31,Beauty,UPI,1
ORD_682523,CUST_1337,2025-06-13,5119.14,Apparel,Credit Card,0
ORD_513870,CUST_1337,2026-06-22,215.18,Electronics,Debit Card,0
ORD_281644,CUST_1337,2026-08-05,3011.58,Books,Credit Card,0
ORD_238691,CUST_1337,2025-11-11,382.41,Electronics,COD,0
ORD_249485,CUST_1338,2025-06-18,568.67,Electronics,Credit Card,0
ORD_414041,CUST_1338,2026-07-02,1177.99,Books,Debit Card,0
ORD_218115,CUST_1338,2026-03-08,2101.22,Books,UPI,0
ORD_163471,CUST_1338,2026-02-16,652.94,Books,Credit Card,0
ORD_150151,CUST_1338,2026-04-09,1484.49,Beauty,COD,0
ORD_593570,CUST_1338,2025-08-02,1151.34,Books,Credit Card,0
ORD_199919,CUST_1338,2026-01-01,1270.21,Electronics,Debit Card,0
ORD_702878,CUST_1338,2025-08-11,1030.57,Beauty,COD,0
ORD_252185,CUST_1339,2025-07-14,1484.23,Beauty,Debit Card,0
ORD_390320,CUST_1339,2026-02-27,1732.6,Books,UPI,0
ORD_895016,CUST_1339,2025-10-18,1805.32,Apparel,Debit Card,0
ORD_193878,CUST_1339,2025-10-12,2312.39,Home & Kitchen,COD,1
ORD_865034,CUST_1339,2026-03-17,489.7,Home & Kitchen,COD,1
ORD_126014,CUST_1339,2025-12-27,1356.74,Beauty,UPI,0
ORD_590339,CUST_1339,2025-12-26,3746.52,Electronics,Credit Card,0
ORD_626683,CUST_1339,2025-07-20,2394.11,Beauty,UPI,0
ORD_827688,CUST_1340,2026-05-06,1292.85,Apparel,COD,0
ORD_465169,CUST_1341,2026-01-03,1431.07,Apparel,Debit Card,1
ORD_103212,CUST_1341,2025-12-13,223.79,Electronics,COD,1
ORD_444785,CUST_1341,2025-08-11,330.3,Apparel,UPI,1
ORD_456043,CUST_1341,2025-10-31,1125.35,Beauty,Credit Card,0
ORD_710911,CUST_1341,2026-05-15,2287.1,Home & Kitchen,UPI,1
ORD_607409,CUST_1341,2026-08-16,1353.82,Electronics,COD,0
ORD_748782,CUST_1341,2025-09-11,2103.08,Books,Credit Card,1
ORD_878639,CUST_1342,2025-08-25,388.93,Home & Kitchen,Debit Card,1
ORD_406256,CUST_1343,2026-05-27,887.49,Home & Kitchen,UPI,0
ORD_957158,CUST_1343,2026-05-08,1324.78,Beauty,Debit Card,1
ORD_632046,CUST_1343,2026-07-27,3252.88,Apparel,COD,0
ORD_565139,CUST_1344,2026-06-17,2155.06,Books,Credit Card,0
ORD_443782,CUST_1344,2026-04-29,709.78,Home & Kitchen,COD,0
ORD_228824,CUST_1344,2025-08-22,1500.46,Apparel,COD,0
ORD_612193,CUST_1345,2025-11-05,1024.55,Apparel,Credit Card,0
ORD_577508,CUST_1345,2026-08-06,284.7,Books,Credit Card,0
ORD_329303,CUST_1346,2026-03-01,2627.32,Apparel,COD,1
ORD_842476,CUST_1346,2026-08-16,1477.43,Apparel,COD,1
ORD_336028,CUST_1346,2025-11-11,1002.44,Home & Kitchen,COD,0
ORD_347439,CUST_1347,2026-04-14,246.34,Electronics,COD,0
ORD_995954,CUST_1347,2025-11-05,1100.84,Apparel,Credit Card,0
ORD_588720,CUST_1347,2026-02-07,244.98,Apparel,COD,0
ORD_935227,CUST_1348,2026-05-20,11617.0,Electronics,COD,1
ORD_744256,CUST_1348,2025-11-08,6191.4,Apparel,Debit Card,1
ORD_744566,CUST_1348,2026-01-04,1160.24,Books,COD,1
ORD_932044,CUST_1348,2025-08-17,4385.17,Books,COD,0
ORD_188757,CUST_1349,2025-07-04,1274.43,Apparel,UPI,0
ORD_556089,CUST_1349,2025-11-26,934.4,Beauty,Credit Card,0
ORD_567667,CUST_1349,2025-08-14,2231.07,Books,Debit Card,1
ORD_214587,CUST_1350,2025-09-25,2085.56,Apparel,UPI,0
ORD_626961,CUST_1350,2025-08-14,1458.4,Home & Kitchen,Credit Card,1
ORD_496904,CUST_1350,2025-11-12,2976.79,Apparel,Debit Card,0
ORD_660085,CUST_1350,2026-03-14,1635.82,Home & Kitchen,COD,0
ORD_502854,CUST_1350,2026-05-14,1066.81,Electronics,Debit Card,1
ORD_888898,CUST_1351,2026-05-16,4631.03,Books,Credit Card,0
ORD_941741,CUST_1351,2026-07-13,2047.38,Electronics,UPI,0
ORD_833478,CUST_1351,2025-11-30,2236.04,Apparel,UPI,1
ORD_833082,CUST_1351,2025-10-01,4263.02,Electronics,Credit Card,1
ORD_622485,CUST_1352,2025-07-26,611.91,Books,Credit Card,0
ORD_277561,CUST_1352,2025-10-14,4331.46,Beauty,COD,0
ORD_581018,CUST_1352,2026-07-05,3849.55,Beauty,Debit Card,0
ORD_110236,CUST_1352,2026-01-27,5767.88,Apparel,UPI,1
ORD_750009,CUST_1352,2026-01-06,550.0,Books,UPI,1
ORD_378252,CUST_1352,2025-06-08,1298.54,Electronics,COD,0
ORD_237901,CUST_1352,2026-05-12,1663.91,Home & Kitchen,Debit Card,0
ORD_821202,CUST_1353,2025-06-04,3548.78,Books,COD,1
ORD_290191,CUST_1354,2026-04-06,1322.26,Electronics,UPI,0
ORD_742811,CUST_1354,2025-11-30,1512.71,Home & Kitchen,Debit Card,0
ORD_568239,CUST_1354,2025-12-31,3347.93,Beauty,Credit Card,1
